country,date,retailrec,groceryph,parks,transit,workplace,residence,last_updated,r7,ci_95_u7,ci_95_l7,countrynum,datenum,lag7retail,lag7grocery,lag7parks,lag7transit,lag7work,lag7residence,lag14retail,lag14grocery,lag14parks,lag14transit,lag14work,lag14residence,numdays,lnr7,lnciupperr7
Luxembourg,4/4/2020,-84,-41,-31,-67,-60,23,5/20/2020,0.83210707,1.3166754,0.34594533,92,73,-84,-44,-28,-67,-61,23,-87,-49,-70,-72,-63,25,18,-0.18379416,0.27510995
Luxembourg,4/5/2020,-85,-78,-7,-65,-57,15,5/20/2020,0.71442163,1.2061305,0.21469346,92,74,-90,-70,-66,-78,-60,,-87,-62,-34,-68,-58,,19,-0.33628199,0.1874173
Luxembourg,4/6/2020,-77,-32,-31,-71,-75,34,5/20/2020,0.66058195,1.1509898,0.14943229,92,75,-79,-36,-44,-74,-76,35,-80,-35,-48,-74,-75,35,20,-0.41463411,0.14062224
Luxembourg,4/7/2020,-78,-33,-27,-71,-75,33,5/20/2020,0.76658666,1.2561957,0.27325046,92,76,-81,-38,-44,-73,-76,34,-81,-38,-43,-73,-76,35,21,-0.26580754,0.22808784
Luxembourg,4/8/2020,-78,-31,-32,-70,-76,34,5/20/2020,0.6994102,1.1830039,0.20711263,92,77,-81,-36,-42,-72,-76,35,-82,-38,-50,-74,-77,36,22,-0.35751787,0.16805689
Luxembourg,4/9/2020,-77,-27,-35,-72,-76,33,5/20/2020,0.70766294,1.2031569,0.20867999,92,78,-81,-38,-39,-73,-76,35,-82,-38,-46,-75,-76,36,23,-0.34578738,0.18494889
Luxembourg,4/10/2020,-78,-22,-26,-73,-77,38,5/20/2020,0.6984508,1.1981682,0.20562533,92,79,-82,-32,-56,-76,-75,40,-82,-32,-39,-74,-76,39,24,-0.35889053,0.18079385
Luxembourg,4/11/2020,-82,-32,-20,-65,-58,22,5/20/2020,0.52987117,1.0184196,0.036321718,92,80,-84,-41,-31,-67,-60,23,-84,-44,-28,-67,-61,23,25,-0.63512141,0.018252037
Luxembourg,4/12/2020,-86,-82,-21,-68,-57,15,5/20/2020,0.39697772,0.88867629,0,92,81,-85,-78,-7,-65,-57,15,-90,-70,-66,-78,-60,,26,-0.92387509,-0.11802224
Luxembourg,4/13/2020,-93,-94,-41,-85,-92,41,5/20/2020,0.38469332,0.88084775,0,92,82,-77,-32,-31,-71,-75,34,-79,-36,-44,-74,-76,35,27,-0.95530879,-0.12687048
Luxembourg,4/14/2020,-76,-24,-34,-71,-73,32,5/20/2020,0.47359976,0.94826168,0,92,83,-78,-33,-27,-71,-75,33,-81,-38,-44,-73,-76,34,28,-0.74739271,-0.053124782
Luxembourg,4/15/2020,-77,-30,-34,-69,-74,34,5/20/2020,0.6881811,1.1872029,0.20443478,92,84,-78,-31,-32,-70,-76,34,-81,-36,-42,-72,-76,35,29,-0.37370324,0.17160006
Luxembourg,4/16/2020,-81,-26,-26,-68,-73,33,5/20/2020,0.75361913,1.2674412,0.26247194,92,85,-77,-27,-35,-72,-76,33,-81,-38,-39,-73,-76,35,30,-0.28286818,0.23700003
Luxembourg,4/17/2020,-81,-20,-21,-68,-71,37,5/20/2020,0.67238885,1.1643473,0.18418725,92,86,-78,-22,-26,-73,-77,38,-82,-32,-56,-76,-75,40,31,-0.39691845,0.15216066
Luxembourg,4/18/2020,-85,-40,-26,-64,-52,22,5/20/2020,0.660079,1.1457154,0.17111899,92,87,-82,-32,-20,-65,-58,22,-84,-41,-31,-67,-60,23,32,-0.41539574,0.13602921
Luxembourg,4/19/2020,-85,-81,-14,-65,-51,14,5/20/2020,0.52068472,1.0106395,0.027346015,92,88,-86,-82,-21,-68,-57,15,-85,-78,-7,-65,-57,15,33,-0.65261054,0.010583347
Luxembourg,4/20/2020,-70,-42,-24,-65,-66,29,5/20/2020,0.52199823,1.0085886,0.02181292,92,89,-93,-94,-41,-85,-92,41,-77,-32,-31,-71,-75,34,34,-0.65009111,0.008551881
Luxembourg,4/21/2020,-72,-39,-20,-64,-66,29,5/20/2020,0.70545769,1.2201,0.21511413,92,90,-76,-24,-34,-71,-73,32,-78,-33,-27,-71,-75,33,35,-0.34890848,0.19893286
Luxembourg,4/22/2020,-73,-39,-24,-62,-65,29,5/20/2020,0.62806147,1.1226271,0.13758028,92,91,-77,-30,-34,-69,-74,34,-78,-31,-32,-70,-76,34,36,-0.46511722,0.1156716
Luxembourg,4/23/2020,-71,-38,-15,-62,-65,28,5/20/2020,0.51330841,0.99765164,0.029617885,92,92,-81,-26,-26,-68,-73,33,-77,-27,-35,-72,-76,33,37,-0.66687846,-0.002351125
Luxembourg,4/24/2020,-73,-32,-17,-62,-64,32,5/20/2020,0.5313133,1.0150745,0.042352691,92,93,-81,-20,-21,-68,-71,37,-78,-22,-26,-73,-77,38,38,-0.63240343,0.014962001
Luxembourg,4/25/2020,-75,-33,-5,-57,-45,18,5/20/2020,0.45968929,0.9457655,0,92,94,-85,-40,-26,-64,-52,22,-82,-32,-20,-65,-58,22,39,-0.77720445,-0.055760633
Luxembourg,4/26/2020,-81,-75,20,-58,-45,12,5/20/2020,0.41536385,0.9036122,0,92,95,-85,-81,-14,-65,-51,14,-86,-82,-21,-68,-57,15,40,-0.87860042,-0.10135499
Luxembourg,4/27/2020,-66,-35,-3,-59,-62,27,5/20/2020,0.40849039,0.89985263,0,92,96,-70,-42,-24,-65,-66,29,-93,-94,-41,-85,-92,41,41,-0.89528692,-0.10552427
Luxembourg,4/28/2020,-69,-35,-34,-61,-63,26,5/20/2020,0.50346512,0.99748385,0.010703875,92,97,-72,-39,-20,-64,-66,29,-76,-24,-34,-71,-73,32,42,-0.68624085,-0.002519321
Luxembourg,4/29/2020,-70,-31,-34,-60,-63,28,5/20/2020,0.64169121,1.1427125,0.15292379,92,98,-73,-39,-24,-62,-65,29,-77,-30,-34,-69,-74,34,43,-0.44364807,0.13340481
Luxembourg,4/30/2020,-62,-20,-43,-61,-62,27,5/20/2020,0.59715003,1.0927317,0.10835537,92,99,-71,-38,-15,-62,-65,28,-81,-26,-26,-68,-73,33,44,-0.51558691,0.088680722
Luxembourg,5/1/2020,-92,-94,-52,-84,-90,44,5/20/2020,0.58403611,1.0783315,0.099727646,92,100,-73,-32,-17,-62,-64,32,-81,-20,-21,-68,-71,37,45,-0.53779244,0.075414911
Luxembourg,5/2/2020,-69,-24,-34,-61,-44,19,5/20/2020,0.5166899,0.99943608,0.020683808,92,101,-75,-33,-5,-57,-45,18,-85,-40,-26,-64,-52,22,46,-0.66031241,-0.000564079
Luxembourg,5/3/2020,-79,-73,0,-60,-41,13,5/20/2020,0.49979803,0.98347992,0.006882576,92,102,-81,-75,20,-58,-45,12,-85,-81,-14,-65,-51,14,47,-0.69355118,-0.016658062
Luxembourg,5/4/2020,-60,-30,-20,-56,-58,26,5/20/2020,0.45600924,0.93699205,0,92,103,-66,-35,-3,-59,-62,27,-70,-42,-24,-65,-66,29,48,-0.7852422,-0.065080479
Luxembourg,5/5/2020,-62,-30,-9,-54,-58,24,5/20/2020,0.5368492,1.0222195,0.054073434,92,104,-69,-35,-34,-61,-63,26,-72,-39,-20,-64,-66,29,49,-0.62203807,0.021976281
Luxembourg,5/6/2020,-62,-31,-7,-52,-58,25,5/20/2020,0.56407648,1.0478926,0.071278714,92,105,-70,-31,-34,-60,-63,28,-73,-39,-24,-62,-65,29,50,-0.57256544,0.046781071
Luxembourg,5/7/2020,-62,-29,-2,-52,-57,24,5/20/2020,0.56083548,1.0490775,0.07723511,92,106,-62,-20,-43,-61,-62,27,-71,-38,-15,-62,-65,28,51,-0.57832766,0.047911216
