state,date,retailrec,groceryph,parks,transit,workplace,residence,statenum,lag7retail,lag7grocery,lag7parks,lag7transit,lag7work,lag7residence,lag14retail,lag14grocery,lag14parks,lag14transit,lag14work,lag14residence,index,mean,median,lower_80,upper_80,lnmedian,lnupper80
Alaska,4/25/2020,-25,-2,85,-40,-25,7,2,-33,-7,49,-44,-27,9,-41,-4,36,-52,-32,10,53,1,1,1,1,0,0
Alaska,4/26/2020,-17,-3,101,-43,-25,5,2,-28,-11,44,-51,-28,7,-55,-33,12,-59,-37,9,54,1,1,1,1,0,0
Alaska,4/27/2020,-14,-5,60,-39,-36,13,2,-25,-9,7,-44,-40,15,-36,-15,5,-51,-43,17,55,1,1,1,1,0,0
Alaska,4/28/2020,-15,-4,58,-39,-37,5,2,-27,-10,3,-46,-40,17,-32,-13,19,-49,-41,18,56,1,1,1,1,0,0
Alaska,4/29/2020,-12,1,47,-37,-37,14,2,-24,-9,21,-45,-40,16,-25,-5,-2,-47,-41,17,57,1,1,1,1,0,0
Alaska,4/30/2020,-16,0,44,-39,-37,14,2,-27,-8,26,-44,-40,16,-29,-7,8,-47,-42,17,58,1,1,1,1,0,0
Alaska,5/1/2020,-16,5,65,-35,-34,13,2,-28,-8,33,-44,-37,16,-32,-10,19,-44,-39,18,59,1,1,1,1,0,0
Alaska,5/2/2020,-15,10,114,-27,-21,5,2,-25,-2,85,-40,-25,7,-33,-7,49,-44,-27,9,60,1,1,1,1,0,0
Alaska,5/3/2020,-9,4,110,-43,-21,4,2,-17,-3,101,-43,-25,5,-28,-11,44,-51,-28,7,61,1,1,1,1,0,0
Alaska,5/4/2020,-9,3,57,-36,-34,12,2,-14,-5,60,-39,-36,13,-25,-9,7,-44,-40,15,62,1,1,1,1,0,0
Alaska,5/5/2020,-6,9,81,-32,-33,12,2,-15,-4,58,-39,-37,5,-27,-10,3,-46,-40,17,63,1,1,1,1,0,0
Alaska,5/6/2020,-6,6,89,-31,-33,12,2,-12,1,47,-37,-37,14,-24,-9,21,-45,-40,16,64,1,1,1,1,0,0
Alaska,5/7/2020,-11,4,70,-36,-34,12,2,-16,0,44,-39,-37,14,-27,-8,26,-44,-40,16,65,1,1,1,1,0,0
Alaska,5/8/2020,-13,5,80,-34,-32,12,2,-16,5,65,-35,-34,13,-28,-8,33,-44,-37,16,66,1,1,1,1,0,0
Alaska,5/9/2020,-8,21,152,-26,-18,3,2,-15,10,114,-27,-21,5,-25,-2,85,-40,-25,7,67,1,1,1,1,0,0
Alaska,5/10/2020,2,23,163,-35,-17,1,2,-9,4,110,-43,-21,4,-17,-3,101,-43,-25,5,68,1,1,1,1,0,0
Alaska,5/11/2020,-6,1,76,-34,-32,11,2,-9,3,57,-36,-34,12,-14,-5,60,-39,-36,13,69,1,1,1,1,0,0
Alaska,5/12/2020,-4,2,106,-31,-31,11,2,-6,9,81,-32,-33,12,-15,-4,58,-39,-37,5,70,1,1,1,1,0,0
Alaska,5/13/2020,0,9,113,-28,-30,10,2,-6,6,89,-31,-33,12,-12,1,47,-37,-37,14,71,1,1,1,1,0,0
Alaska,5/14/2020,-6,7,91,-31,-31,10,2,-11,4,70,-36,-34,12,-16,0,44,-39,-37,14,72,1,1,1,1,0,0
Alaska,5/15/2020,-5,7,134,-26,-29,9,2,-13,5,80,-34,-32,12,-16,5,65,-35,-34,13,73,1,1,1,1,0,0
Alaska,5/16/2020,-7,13,164,-23,-16,2,2,-8,21,152,-26,-18,3,-15,10,114,-27,-21,5,74,1,1,1,1,0,0
Alaska,5/17/2020,6,14,186,-28,-14,0,2,2,23,163,-35,-17,1,-9,4,110,-43,-21,4,75,1,1,1,1,0,0
Alaska,5/18/2020,0,4,79,-29,-31,10,2,-6,1,76,-34,-32,11,-9,3,57,-36,-34,12,76,1,1,1,1,0,0
Alaska,5/19/2020,0,7,80,-27,-29,10,2,-4,2,106,-31,-31,11,-6,9,81,-32,-33,12,77,1,1,1,1,0,0
Alaska,5/20/2020,3,13,95,-25,-29,10,2,0,9,113,-28,-30,10,-6,6,89,-31,-33,12,78,1,1,1,1,0,0
Alaska,5/21/2020,-3,12,78,-28,-30,10,2,-6,7,91,-31,-31,10,-11,4,70,-36,-34,12,79,1,1,1,1,0,0
Alaska,5/22/2020,-3,12,124,-23,-32,9,2,-5,7,134,-26,-29,9,-13,5,80,-34,-32,12,80,1,1,1,1,0,0
Alaska,5/23/2020,-8,14,151,-25,-16,1,2,-7,13,164,-23,-16,2,-8,21,152,-26,-18,3,81,1,1,1,1,0,0
Alaska,5/24/2020,3,15,147,-35,-17,1,2,6,14,186,-28,-14,0,2,23,163,-35,-17,1,82,1,1,1,1,0,0
Alaska,5/25/2020,-14,2,131,-39,-66,15,2,0,4,79,-29,-31,10,-6,1,76,-34,-32,11,83,1,1,1,1,0,0
Alaska,5/26/2020,3,10,94,-25,-27,9,2,0,7,80,-27,-29,10,-4,2,106,-31,-31,11,84,1,1,1,1,0,0
Alaska,5/27/2020,5,11,142,-20,-26,8,2,3,13,95,-25,-29,10,0,9,113,-28,-30,10,85,1,1,1,1,0,0
Alaska,5/28/2020,5,14,142,-18,-27,7,2,-3,12,78,-28,-30,10,-6,7,91,-31,-31,10,86,1,1,1,1,0,0
Alaska,5/29/2020,0,10,153,-19,-25,7,2,-3,12,124,-23,-32,9,-5,7,134,-26,-29,9,87,1,1,1,1,0,0
Alaska,5/30/2020,-2,14,152,-19,-7,1,2,-8,14,151,-25,-16,1,-7,13,164,-23,-16,2,88,1,1,1,1,0,0
Alaska,5/31/2020,9,14,125,-25,-7,1,2,3,15,147,-35,-17,1,6,14,186,-28,-14,0,89,1,1,1,1,0,0
Alaska,6/1/2020,9,17,103,-15,-25,7,2,-14,2,131,-39,-66,15,0,4,79,-29,-31,10,90,1,1,1,1,0,0
Alaska,6/2/2020,7,15,103,-18,-25,8,2,3,10,94,-25,-27,9,0,7,80,-27,-29,10,91,1,1,1,1,0,0
Alaska,6/3/2020,11,16,106,-12,-25,7,2,5,11,142,-20,-26,8,3,13,95,-25,-29,10,92,1,1,1,1,0,0
Alaska,6/4/2020,6,15,138,-14,-26,7,2,5,14,142,-18,-27,7,-3,12,78,-28,-30,10,93,1,1,1,1,0,0
Alaska,6/5/2020,3,13,163,-13,-24,6,2,0,10,153,-19,-25,7,-3,12,124,-23,-32,9,94,1,1,1,1,0,0
Alaska,6/6/2020,2,18,193,-7,-9,0,2,-2,14,152,-19,-7,1,-8,14,151,-25,-16,1,95,1,1,1,1,0,0
Alaska,6/7/2020,15,19,195,-11,-7,-1,2,9,14,125,-25,-7,1,3,15,147,-35,-17,1,96,1,1,1,1,0,0
Alaska,6/8/2020,3,8,90,-12,-25,7,2,9,17,103,-15,-25,7,-14,2,131,-39,-66,15,97,1,1,1,1,0,0
Alaska,6/9/2020,7,11,102,-13,-25,8,2,7,15,103,-18,-25,8,3,10,94,-25,-27,9,98,1,1,1,1,0,0
Alaska,6/10/2020,13,16,150,-7,-24,6,2,11,16,106,-12,-25,7,5,11,142,-20,-26,8,99,1,1,1,1,0,0
Alaska,6/11/2020,9,16,177,-5,-26,6,2,6,15,138,-14,-26,7,5,14,142,-18,-27,7,100,1,1,1,1,0,0
Alaska,6/12/2020,6,14,200,-5,-27,5,2,3,13,163,-13,-24,6,0,10,153,-19,-25,7,101,1,1,1,1,0,0
Alaska,6/13/2020,5,19,226,13,-7,-1,2,2,18,193,-7,-9,0,-2,14,152,-19,-7,1,102,1,1,1,1,0,0
Alaska,6/14/2020,18,21,243,1,-8,-3,2,15,19,195,-11,-7,-1,9,14,125,-25,-7,1,103,1,1,1,1,0,0
Alaska,6/15/2020,14,13,165,-6,-26,6,2,3,8,90,-12,-25,7,9,17,103,-15,-25,7,104,1,1,1,1,0,0
Alaska,6/16/2020,13,12,147,-11,-25,7,2,7,11,102,-13,-25,8,7,15,103,-18,-25,8,105,1,1,1,1,0,0
Alaska,6/17/2020,12,16,129,-8,-26,7,2,13,16,150,-7,-24,6,11,16,106,-12,-25,7,106,1,1,1,1,0,0
Alaska,6/18/2020,8,14,144,-7,-26,6,2,9,16,177,-5,-26,6,6,15,138,-14,-26,7,107,1,1,1,1,0,0
Alaska,6/19/2020,3,12,124,-10,-26,6,2,6,14,200,-5,-27,5,3,13,163,-13,-24,6,108,1,1,1,1,0,0
Alaska,6/20/2020,2,19,180,0,-10,0,2,5,19,226,13,-7,-1,2,18,193,-7,-9,0,109,1,1,1,1,0,0
Alaska,6/21/2020,16,21,194,-3,-8,-2,2,18,21,243,1,-8,-3,15,19,195,-11,-7,-1,110,1,1,1,1,0,0
Alaska,6/22/2020,9,8,146,-2,-28,6,2,14,13,165,-6,-26,6,3,8,90,-12,-25,7,111,1,1,1,1,0,0
Alaska,6/23/2020,11,10,126,-6,-27,7,2,13,12,147,-11,-25,7,7,11,102,-13,-25,8,112,1,1,1,1,0,0
Arizona,2/15/2020,3,2,13,3,-1,0,3,,,,,,,,,,,,,,,,,,,
Arizona,2/16/2020,7,3,30,3,0,-1,3,,,,,,,,,,,,,,,,,,,
Arizona,2/17/2020,9,1,35,1,-25,5,3,,,,,,,,,,,,,,,,,,,
Arizona,2/18/2020,2,2,14,6,2,0,3,,,,,,,,,,,,,,,,,,,
Arizona,2/19/2020,4,2,14,7,1,0,3,,,,,,,,,,,,,,,,,,,
Arizona,2/20/2020,5,2,21,5,-1,0,3,,,,,,,,,,,,,,,,,,,
Arizona,2/21/2020,2,1,10,4,0,0,3,,,,,,,,,,,,,,,,,,,
Arizona,2/22/2020,-2,-4,-42,-6,-4,3,3,3,2,13,3,-1,0,,,,,,,,,,,,,
Arizona,2/23/2020,6,1,6,7,1,0,3,7,3,30,3,0,-1,,,,,,,,,,,,,
Arizona,2/24/2020,5,1,15,5,3,0,3,9,1,35,1,-25,5,,,,,,,,,,,,,
Arizona,2/25/2020,5,2,9,7,3,0,3,2,2,14,6,2,0,,,,,,,0,3,2,2,3,1,1
Arizona,2/26/2020,9,4,10,9,2,-1,3,4,2,14,7,1,0,,,,,,,1,2,2,2,3,1,1
Arizona,2/27/2020,9,4,17,6,2,-1,3,5,2,21,5,-1,0,,,,,,,2,2,2,2,3,1,1
Arizona,2/28/2020,7,5,10,7,3,-1,3,2,1,10,4,0,0,,,,,,,3,2,2,2,3,1,1
Arizona,2/29/2020,6,6,14,7,2,-2,3,-2,-4,-42,-6,-4,3,3,2,13,3,-1,0,4,2,2,2,3,1,1
Arizona,3/1/2020,12,7,21,8,3,-1,3,6,1,6,7,1,0,7,3,30,3,0,-1,5,2,2,2,3,1,1
Arizona,3/2/2020,8,4,4,4,3,0,3,5,1,15,5,3,0,9,1,35,1,-25,5,6,2,2,2,3,1,1
Arizona,3/3/2020,9,8,11,6,3,-1,3,5,2,9,7,3,0,2,2,14,6,2,0,7,2,2,2,3,1,1
Arizona,3/4/2020,8,8,17,7,2,-1,3,9,4,10,9,2,-1,4,2,14,7,1,0,8,2,2,2,3,1,1
Arizona,3/5/2020,9,6,22,5,2,-1,3,9,4,17,6,2,-1,5,2,21,5,-1,0,9,2,2,2,3,1,1
Arizona,3/6/2020,6,6,20,8,1,-1,3,7,5,10,7,3,-1,2,1,10,4,0,0,10,2,2,2,3,1,1
Arizona,3/7/2020,4,5,18,9,1,-2,3,6,6,14,7,2,-2,-2,-4,-42,-6,-4,3,11,2,2,2,3,1,1
Arizona,3/8/2020,9,4,22,7,1,-2,3,12,7,21,8,3,-1,6,1,6,7,1,0,12,2,2,2,2,1,1
Arizona,3/9/2020,9,4,32,4,-7,0,3,8,4,4,4,3,0,5,1,15,5,3,0,13,2,2,2,2,1,1
Arizona,3/10/2020,6,3,4,2,-8,2,3,9,8,11,6,3,-1,5,2,9,7,3,0,14,2,2,2,2,1,1
Arizona,3/11/2020,5,6,-14,-2,-10,3,3,8,8,17,7,2,-1,9,4,10,9,2,-1,15,2,2,2,2,1,1
Arizona,3/12/2020,6,15,-15,-6,-12,4,3,9,6,22,5,2,-1,9,4,17,6,2,-1,16,2,2,2,2,1,1
Arizona,3/13/2020,0,20,-16,-7,-12,4,3,6,6,20,8,1,-1,7,5,10,7,3,-1,17,2,2,2,2,1,1
Arizona,3/14/2020,-5,18,-6,-2,-2,2,3,4,5,18,9,1,-2,6,6,14,7,2,-2,18,2,2,2,2,1,1
Arizona,3/15/2020,-2,16,15,-3,-4,1,3,9,4,22,7,1,-2,12,7,21,8,3,-1,19,2,2,2,2,1,1
Arizona,3/16/2020,0,22,13,-9,-19,5,3,9,4,32,4,-7,0,8,4,4,4,3,0,20,2,2,2,2,1,1
Arizona,3/17/2020,-9,20,9,-9,-24,8,3,6,3,4,2,-8,2,9,8,11,6,3,-1,21,2,2,2,2,0,1
Arizona,3/18/2020,-23,6,-38,-21,-31,12,3,5,6,-14,-2,-10,3,8,8,17,7,2,-1,22,2,2,1,2,0,1
Arizona,3/19/2020,-22,7,-8,-23,-33,13,3,6,15,-15,-6,-12,4,9,6,22,5,2,-1,23,1,1,1,2,0,0
Arizona,3/20/2020,-28,6,-6,-25,-33,14,3,0,20,-16,-7,-12,4,6,6,20,8,1,-1,24,1,1,1,2,0,0
Arizona,3/21/2020,-36,-1,-14,-26,-22,10,3,-5,18,-6,-2,-2,2,4,5,18,9,1,-2,25,1,1,1,1,0,0
Arizona,3/22/2020,-37,-10,0,-33,-28,8,3,-2,16,15,-3,-4,1,9,4,22,7,1,-2,26,1,1,1,1,0,0
Arizona,3/23/2020,-31,-10,-3,-33,-37,13,3,0,22,13,-9,-19,5,9,4,32,4,-7,0,27,1,1,1,1,0,0
Arizona,3/24/2020,-32,-9,0,-31,-39,15,3,-9,20,9,-9,-24,8,6,3,4,2,-8,2,28,1,1,1,1,0,0
Arizona,3/25/2020,-33,-11,-7,-32,-41,15,3,-23,6,-38,-21,-31,12,5,6,-14,-2,-10,3,29,1,1,1,1,0,0
Arizona,3/26/2020,-34,-12,-9,-36,-42,16,3,-22,7,-8,-23,-33,13,6,15,-15,-6,-12,4,30,1,1,1,1,0,0
Arizona,3/27/2020,-38,-14,-22,-39,-41,18,3,-28,6,-6,-25,-33,14,0,20,-16,-7,-12,4,31,1,1,1,1,0,0
Arizona,3/28/2020,-41,-15,-24,-37,-29,12,3,-36,-1,-14,-26,-22,10,-5,18,-6,-2,-2,2,32,1,1,1,1,0,0
Arizona,3/29/2020,-40,-17,-7,-41,-33,10,3,-37,-10,0,-33,-28,8,-2,16,15,-3,-4,1,33,1,1,1,1,0,0
Arizona,3/30/2020,-30,-9,-6,-37,-42,14,3,-31,-10,-3,-33,-37,13,0,22,13,-9,-19,5,34,1,1,1,1,0,0
Arizona,3/31/2020,-33,-10,-17,-35,-44,16,3,-32,-9,0,-31,-39,15,-9,20,9,-9,-24,8,35,1,1,1,1,0,0
Arizona,4/1/2020,-38,-15,-20,-37,-47,17,3,-33,-11,-7,-32,-41,15,-23,6,-38,-21,-31,12,36,1,1,1,1,0,0
Arizona,4/2/2020,-38,-16,-17,-40,-47,18,3,-34,-12,-9,-36,-42,16,-22,7,-8,-23,-33,13,37,1,1,1,1,0,0
Arizona,4/3/2020,-38,-13,-21,-41,-46,19,3,-38,-14,-22,-39,-41,18,-28,6,-6,-25,-33,14,38,1,1,1,1,0,0
Arizona,4/4/2020,-44,-16,-36,-43,-34,13,3,-41,-15,-24,-37,-29,12,-36,-1,-14,-26,-22,10,39,1,1,1,1,0,0
Arizona,4/5/2020,-43,-19,-23,-47,-37,11,3,-40,-17,-7,-41,-33,10,-37,-10,0,-33,-28,8,40,1,1,1,1,0,0
Arizona,4/6/2020,-38,-18,-18,-41,-47,17,3,-30,-9,-6,-37,-42,14,-31,-10,-3,-33,-37,13,41,1,1,1,1,0,0
Arizona,4/7/2020,-38,-15,-18,-39,-48,17,3,-33,-10,-17,-35,-44,16,-32,-9,0,-31,-39,15,42,1,1,1,1,0,0
Arizona,4/8/2020,-39,-16,-27,-41,-49,18,3,-38,-15,-20,-37,-47,17,-33,-11,-7,-32,-41,15,43,1,1,1,1,0,0
Arizona,4/9/2020,-37,-14,-17,-41,-49,18,3,-38,-16,-17,-40,-47,18,-34,-12,-9,-36,-42,16,44,1,1,1,1,0,0
Arizona,4/10/2020,-38,-13,-21,-43,-50,20,3,-38,-13,-21,-41,-46,19,-38,-14,-22,-39,-41,18,45,1,1,1,1,0,0
Arizona,4/11/2020,-43,-14,-42,-45,-36,14,3,-44,-16,-36,-43,-34,13,-41,-15,-24,-37,-29,12,46,1,1,1,1,0,0
Arizona,4/12/2020,-57,-27,-31,-48,-41,10,3,-43,-19,-23,-47,-37,11,-40,-17,-7,-41,-33,10,47,1,1,1,1,0,0
Arizona,4/13/2020,-39,-21,-22,-42,-47,17,3,-38,-18,-18,-41,-47,17,-30,-9,-6,-37,-42,14,48,1,1,1,1,0,0
Arizona,4/14/2020,-37,-17,-17,-38,-47,18,3,-38,-15,-18,-39,-48,17,-33,-10,-17,-35,-44,16,49,1,1,1,1,0,0
Arizona,4/15/2020,-31,-13,-15,-36,-46,17,3,-39,-16,-27,-41,-49,18,-38,-15,-20,-37,-47,17,50,1,1,1,1,0,0
Arizona,4/16/2020,-33,-14,-13,-38,-47,17,3,-37,-14,-17,-41,-49,18,-38,-16,-17,-40,-47,18,51,1,1,1,1,0,0
Arizona,4/17/2020,-37,-15,-19,-39,-46,19,3,-38,-13,-21,-43,-50,20,-38,-13,-21,-41,-46,19,52,1,1,1,1,0,0
Arizona,4/18/2020,-40,-15,-29,-38,-32,12,3,-43,-14,-42,-45,-36,14,-44,-16,-36,-43,-34,13,53,1,1,1,1,0,0
Arizona,4/19/2020,-38,-16,-15,-42,-34,9,3,-57,-27,-31,-48,-41,10,-43,-19,-23,-47,-37,11,54,1,1,1,1,0,0
Arizona,4/20/2020,-33,-16,-13,-39,-46,16,3,-39,-21,-22,-42,-47,17,-38,-18,-18,-41,-47,17,55,1,1,1,1,0,0
Arizona,4/21/2020,-34,-15,-16,-37,-46,17,3,-37,-17,-17,-38,-47,18,-38,-15,-18,-39,-48,17,56,1,1,1,1,0,0
Arizona,4/22/2020,-34,-14,-16,-36,-47,17,3,-31,-13,-15,-36,-46,17,-39,-16,-27,-41,-49,18,57,1,1,1,1,0,0
Arizona,4/23/2020,-34,-13,-15,-39,-47,17,3,-33,-14,-13,-38,-47,17,-37,-14,-17,-41,-49,18,58,1,1,1,1,0,0
Arizona,4/24/2020,-36,-14,-19,-39,-46,18,3,-37,-15,-19,-39,-46,19,-38,-13,-21,-43,-50,20,59,1,1,1,1,0,0
Arizona,4/25/2020,-40,-12,-28,-37,-32,12,3,-40,-15,-29,-38,-32,12,-43,-14,-42,-45,-36,14,60,1,1,1,1,0,0
Arizona,4/26/2020,-37,-14,-22,-41,-34,9,3,-38,-16,-15,-42,-34,9,-57,-27,-31,-48,-41,10,61,1,1,1,1,0,0
Arizona,4/27/2020,-31,-13,-19,-38,-45,16,3,-33,-16,-13,-39,-46,16,-39,-21,-22,-42,-47,17,62,1,1,1,1,0,0
Arizona,4/28/2020,-32,-11,-20,-34,-46,9,3,-34,-15,-16,-37,-46,17,-37,-17,-17,-38,-47,18,63,1,1,1,1,0,0
Arizona,4/29/2020,-31,-10,-23,-35,-46,16,3,-34,-14,-16,-36,-47,17,-31,-13,-15,-36,-46,17,64,1,1,1,1,0,0
Arizona,4/30/2020,-30,-8,-19,-36,-46,16,3,-34,-13,-15,-39,-47,17,-33,-14,-13,-38,-47,17,65,1,1,1,1,0,0
Arizona,5/1/2020,-31,-7,-17,-35,-44,17,3,-36,-14,-19,-39,-46,18,-37,-15,-19,-39,-46,19,66,1,1,1,1,0,0
Arizona,5/2/2020,-36,-8,-29,-35,-30,11,3,-40,-12,-28,-37,-32,12,-40,-15,-29,-38,-32,12,67,1,1,1,1,0,0
Arizona,5/3/2020,-34,-10,-18,-38,-30,8,3,-37,-14,-22,-41,-34,9,-38,-16,-15,-42,-34,9,68,1,1,1,1,0,0
Arizona,5/4/2020,-28,-9,-15,-36,-43,14,3,-31,-13,-19,-38,-45,16,-33,-16,-13,-39,-46,16,69,1,1,1,1,0,0
Arizona,5/5/2020,-27,-4,-18,-33,-44,15,3,-32,-11,-20,-34,-46,9,-34,-15,-16,-37,-46,17,70,1,1,1,1,0,0
Arizona,5/6/2020,-30,-6,-20,-34,-44,15,3,-31,-10,-23,-35,-46,16,-34,-14,-16,-36,-47,17,71,1,1,1,1,0,0
Arizona,5/7/2020,-29,-6,-15,-35,-44,16,3,-30,-8,-19,-36,-46,16,-34,-13,-15,-39,-47,17,72,1,1,1,1,0,0
Arizona,5/8/2020,-30,-3,-13,-33,-42,16,3,-31,-7,-17,-35,-44,17,-36,-14,-19,-39,-46,18,73,1,1,1,1,0,0
Arizona,5/9/2020,-32,3,-25,-33,-26,9,3,-36,-8,-29,-35,-30,11,-40,-12,-28,-37,-32,12,74,1,1,1,1,0,0
Arizona,5/10/2020,-29,3,-21,-33,-25,6,3,-34,-10,-18,-38,-30,8,-37,-14,-22,-41,-34,9,75,1,1,1,1,0,0
Arizona,5/11/2020,-25,-11,-16,-34,-41,13,3,-28,-9,-15,-36,-43,14,-31,-13,-19,-38,-45,16,76,1,1,1,1,0,0
Arizona,5/12/2020,-24,-7,-14,-31,-41,14,3,-27,-4,-18,-33,-44,15,-32,-11,-20,-34,-46,9,77,1,1,1,1,0,0
Arizona,5/13/2020,-24,-7,-10,-30,-41,14,3,-30,-6,-20,-34,-44,15,-31,-10,-23,-35,-46,16,78,1,1,1,1,0,0
Arizona,5/14/2020,-24,-7,-6,-32,-42,14,3,-29,-6,-15,-35,-44,16,-30,-8,-19,-36,-46,16,79,1,1,1,1,0,0
Arizona,5/15/2020,-26,-7,-7,-32,-40,14,3,-30,-3,-13,-33,-42,16,-31,-7,-17,-35,-44,17,80,1,1,1,1,0,0
Arizona,5/16/2020,-29,-7,-16,-31,-23,8,3,-32,3,-25,-33,-26,9,-36,-8,-29,-35,-30,11,81,1,1,1,1,0,0
Arizona,5/17/2020,-25,-9,-8,-34,-21,6,3,-29,3,-21,-33,-25,6,-34,-10,-18,-38,-30,8,82,1,1,1,1,0,0
Arizona,5/18/2020,-19,-8,-8,-31,-38,12,3,-25,-11,-16,-34,-41,13,-28,-9,-15,-36,-43,14,83,1,1,1,1,0,0
Arizona,5/19/2020,-18,-4,-7,-30,-39,13,3,-24,-7,-14,-31,-41,14,-27,-4,-18,-33,-44,15,84,1,1,1,1,0,0
Arizona,5/20/2020,-16,-4,2,-26,-39,12,3,-24,-7,-10,-30,-41,14,-30,-6,-20,-34,-44,15,85,1,1,1,1,0,0
Arizona,5/21/2020,-15,-2,3,-27,-40,13,3,-24,-7,-6,-32,-42,14,-29,-6,-15,-35,-44,16,86,1,1,1,1,0,0
Arizona,5/22/2020,-20,-1,2,-26,-39,13,3,-26,-7,-7,-32,-40,14,-30,-3,-13,-33,-42,16,87,1,1,1,1,0,0
Arizona,5/23/2020,-25,-3,-4,-27,-19,7,3,-29,-7,-16,-31,-23,8,-32,3,-25,-33,-26,9,88,1,1,1,1,0,0
Arizona,5/24/2020,-20,-4,21,-29,-19,4,3,-25,-9,-8,-34,-21,6,-29,3,-21,-33,-25,6,89,1,1,1,1,0,0
Arizona,5/25/2020,-20,-7,25,-35,-69,18,3,-19,-8,-8,-31,-38,12,-25,-11,-16,-34,-41,13,90,1,1,1,1,0,0
Arizona,5/26/2020,-19,-5,-8,-29,-38,12,3,-18,-4,-7,-30,-39,13,-24,-7,-14,-31,-41,14,91,1,1,1,1,0,0
Arizona,5/27/2020,-19,-6,-9,-28,-38,12,3,-16,-4,2,-26,-39,12,-24,-7,-10,-30,-41,14,92,1,1,1,1,0,0
Arizona,5/28/2020,-18,-5,-8,-29,-38,13,3,-15,-2,3,-27,-40,13,-24,-7,-6,-32,-42,14,93,1,1,1,1,0,0
Arizona,5/29/2020,-22,-7,-13,-30,-36,13,3,-20,-1,2,-26,-39,13,-26,-7,-7,-32,-40,14,94,1,1,1,1,0,0
Arizona,5/30/2020,-26,-7,-23,-29,-12,7,3,-25,-3,-4,-27,-19,7,-29,-7,-16,-31,-23,8,95,1,1,1,1,0,0
Arizona,5/31/2020,-23,-7,-20,-31,-14,6,3,-20,-4,21,-29,-19,4,-25,-9,-8,-34,-21,6,96,1,1,1,1,0,0
Arizona,6/1/2020,-17,-6,-18,-30,-36,11,3,-20,-7,25,-35,-69,18,-19,-8,-8,-31,-38,12,97,1,1,1,1,0,0
Arizona,6/2/2020,-18,-4,-18,-28,-37,12,3,-19,-5,-8,-29,-38,12,-18,-4,-7,-30,-39,13,98,1,1,1,1,0,0
Arizona,6/3/2020,-18,-2,-20,-28,-37,12,3,-19,-6,-9,-28,-38,12,-16,-4,2,-26,-39,12,99,1,1,1,1,0,0
Arizona,6/4/2020,-18,-5,-16,-30,-37,12,3,-18,-5,-8,-29,-38,13,-15,-2,3,-27,-40,13,100,1,1,1,1,0,0
Arizona,6/5/2020,-21,-6,-14,-30,-36,13,3,-22,-7,-13,-30,-36,13,-20,-1,2,-26,-39,13,101,1,1,1,1,0,0
Arizona,6/6/2020,-23,-5,-15,-28,-13,6,3,-26,-7,-23,-29,-12,7,-25,-3,-4,-27,-19,7,102,1,1,1,1,0,0
Arizona,6/7/2020,-19,-7,-7,-29,-14,5,3,-23,-7,-20,-31,-14,6,-20,-4,21,-29,-19,4,103,1,1,1,1,0,0
Arizona,6/8/2020,-14,-7,0,-28,-36,10,3,-17,-6,-18,-30,-36,11,-20,-7,25,-35,-69,18,104,1,1,1,1,0,0
Arizona,6/9/2020,-15,-5,-3,-27,-36,11,3,-18,-4,-18,-28,-37,12,-19,-5,-8,-29,-38,12,105,1,1,1,1,0,0
Arizona,6/10/2020,-16,-6,-7,-29,-37,11,3,-18,-2,-20,-28,-37,12,-19,-6,-9,-28,-38,12,106,1,1,1,1,0,0
Arizona,6/11/2020,-17,-6,-6,-30,-37,12,3,-18,-5,-16,-30,-37,12,-18,-5,-8,-29,-38,13,107,1,1,1,1,0,0
Arizona,6/12/2020,-20,-6,-10,-29,-36,12,3,-21,-6,-14,-30,-36,13,-22,-7,-13,-30,-36,13,108,1,1,1,1,0,0
Arizona,6/13/2020,-23,-6,-16,-26,-12,6,3,-23,-5,-15,-28,-13,6,-26,-7,-23,-29,-12,7,109,1,1,1,1,0,0
Arizona,6/14/2020,-20,-8,-9,-28,-12,4,3,-19,-7,-7,-29,-14,5,-23,-7,-20,-31,-14,6,110,1,1,1,1,0,0
Arizona,6/15/2020,-17,-9,-6,-29,-37,11,3,-14,-7,0,-28,-36,10,-17,-6,-18,-30,-36,11,111,1,1,1,1,0,0
Arizona,6/16/2020,-17,-6,-8,-27,-37,12,3,-15,-5,-3,-27,-36,11,-18,-4,-18,-28,-37,12,112,1,1,1,1,0,0
Arizona,6/17/2020,-17,-6,-7,-27,-38,11,3,-16,-6,-7,-29,-37,11,-18,-2,-20,-28,-37,12,113,1,1,1,1,0,0
Arizona,6/18/2020,-17,-5,-3,-28,-38,11,3,-17,-6,-6,-30,-37,12,-18,-5,-16,-30,-37,12,114,1,1,1,1,0,0
Arizona,6/19/2020,-21,-5,-6,-28,-38,11,3,-20,-6,-10,-29,-36,12,-21,-6,-14,-30,-36,13,115,1,1,1,1,0,0
Arizona,6/20/2020,-25,-4,-21,-29,-14,7,3,-23,-6,-16,-26,-12,6,-23,-5,-15,-28,-13,6,116,1,1,1,1,0,0
Arizona,6/21/2020,-23,-6,-19,-30,-12,4,3,-20,-8,-9,-28,-12,4,-19,-7,-7,-29,-14,5,117,1,1,1,1,0,0
Arizona,6/22/2020,-20,-11,-10,-30,-40,11,3,-17,-9,-6,-29,-37,11,-14,-7,0,-28,-36,10,118,1,1,1,1,0,0
